meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
-0.5292721584638236,-0.9163807505266399,-0.5226645779737149,-0.7350493120889363,0.06384577410070591,0.36199457554053294,-0.5613519124537678,-0.5459939598799652,-0.48282422642398093,-0.546016890531017,0.2667118325616409,-0.38361742485383477,-0.4921999232991501,-0.5784181861870167,-0.07342043893480016,-0.008925842026887398,-0.5241847508402732,-0.5160755225650324,-0.09916115099986739,-0.24808983292604747,-0.308177153021964,-0.10023878627168492,0.3652975885615777,-0.2505523442456037,0.18080098602439362,-0.5410552229844267,-0.34235176586903804,-0.4312263405099208,-0.06972441315482547,-0.7005584184518506,0.04679201042329241,-0.8679558435655124,0.1401297018098368,-0.5396015321948681,-0.06037672359416959,-0.6111961930435852,blues
-0.7995635108333956,-0.7134912582237318,-0.6034371330082458,-0.36708921653337656,-0.16755955678308787,-0.041061476408513986,-0.34274083266164856,-0.3089659901778561,-0.4612080986111885,-0.009042578935960943,0.16802394926776487,-0.15776040897556665,0.15311871134768099,-0.5862766838979484,0.044984796892430956,-0.23811736741323797,0.17989994829187256,-0.18826278682689868,0.12222350482670713,0.08980720803182463,0.06902624432630455,-0.046694179084213694,0.28299535826688355,0.13864504639946462,0.4431423034910448,-0.06765958361599234,-0.15518128827335134,0.14765054995392335,0.0326573433364917,-0.6337653455828134,-0.13538502581367234,-0.7501686787977896,0.061922163806712116,-0.53580037600159,-0.3238292529002577,-0.5930841437642383,blues
-0.6233745757507863,-0.6932452416623928,-0.5414634986977427,-0.5967931526251822,0.1419059066477537,-0.05480102173902268,-0.3936637800098801,-0.7308126979884353,-0.42706106184270054,-0.48968359885270707,0.13599409086669922,-0.4511559796994087,-0.031742826476892666,-0.07872714338118247,0.6770593009467017,0.10484049973312182,-0.03230349625298563,-0.1875664235198744,0.11282382478712344,-0.44755282268097407,0.39513834364951145,-0.04418214047601032,0.010133541184181617,-0.28191925827268904,-0.21485619595990435,-0.17414142960221302,-0.05574979428367677,-0.23989566688607145,-0.057148819063170875,-0.5252975087649747,0.03456859524451601,-0.5396053560694319,0.5688219918530362,-0.2896304491476174,0.07606242746920833,-0.8260712803654924,blues
-0.7764113288024761,-0.7460054760635083,-0.6386059872385887,-0.6582809044389366,-0.03102896266556554,-0.025982699964003375,-0.27083034642503967,-0.6148234241700041,-0.511121026766071,-0.37413033354092284,0.17843979649740183,-0.5729011451918414,0.274262933999543,-0.2452027006596662,0.36823121862575325,-0.5564414903584655,0.13199498766031123,-0.7459832476636555,0.26184906079742853,-0.4220544411256951,0.10829432312134002,-0.5882397119179453,0.24237198598984494,-0.2605545009360062,-0.3817318908483178,-0.44923995246205184,0.15376218650264306,-0.06300647287709449,-0.1001410003058168,-0.6270710419143607,-0.019675592762460163,-0.7966145934710082,0.09089966879500999,-0.6391899329710246,0.3319445901343093,-0.38507116610185244,blues
-0.8765050992888379,-0.9339154262951099,-0.8103228823744627,-0.900475907671146,0.07488458616703086,-0.37105268506120814,-0.49193690562083847,-0.7311783705919127,-0.7292406467485948,-0.6929791227421053,0.2374066519196123,-0.6558227562950373,0.2854043235436713,-0.08176959451934396,0.1788688422373238,-0.6738801562024018,0.5329238142072711,-0.6045536011194391,-0.0021369538841350677,-0.499303778758152,0.5014032896767746,-0.32949306370614484,0.003834724964337257,-0.024349154366156034,0.005420881304889491,-0.671109577180498,-0.09317526090161254,-0.5886529056912388,0.2670028081712947,-0.8184427944754766,-0.09155776913136363,-0.8420769291743407,0.5201713991764975,-0.589793110298152,0.20934096437120692,-0.5052258881392203,blues
-0.6228102931779896,-0.5207692307418308,-0.5056513364295508,-0.5622623434660132,0.03200288523846506,-0.11049662334487853,-0.269318078473467,-0.662870906067325,-0.3837916225110156,-0.6430199363111017,0.05042427819201745,-0.31901244121703887,0.029980763146532877,-0.1846667457786788,0.43702758282655085,-0.03629597049063804,0.16007982881558602,-0.25447046729320055,0.28557136713030773,-0.3398226076263846,0.25246024186729604,-0.47006401481281046,0.29276633261067775,-0.21206902872017475,-0.4460785478672826,-0.4744335223909837,0.21950783792434791,-0.20960356845914818,0.1518618273747822,-0.6215469535622037,0.18915620035450822,-0.8628227323501527,0.28803627897111433,-0.5647477606428524,0.2702297145098123,-0.5717389271943842,blues
-0.7225389396466595,-0.800721294168618,-0.6087693495826502,-0.7426346011931819,-0.05784504165472182,-0.10371552321684141,-0.33075162616225895,-0.5596450701301221,-0.4892817967166787,-0.46541259570279647,0.2233208422593449,-0.47742826764345125,0.06241822755912617,0.06407466117592686,0.2261941385997387,-0.29712223468969157,0.17935242774575683,-0.6662666805030211,0.2617955369781148,-0.17440314859277728,0.004014582289984053,-0.5402460646772629,0.203667552421287,-0.004847956651098828,-0.22538978865338433,-0.360721996113637,0.4355909429649679,-0.3228135459416561,0.292188674850766,-0.6130417673825436,0.2442642636070374,-0.7119757899826028,0.1567500262517064,-0.4204835355637423,0.3645844858525299,-0.4871626798269125,blues
-0.7574746695212726,-0.8069137253399277,-0.7076511696548127,-0.5853146491642407,0.15804992710897592,-0.14712251774965313,-0.5371033532573082,-0.6077800208486226,-0.5772832344866479,-0.403779640729632,0.24379881926312796,-0.25559231624059076,0.1054392993620174,-0.17035552937424647,0.701304152852014,-0.17237016807340422,0.44218793525113775,-0.30403156938946496,0.045425094895886864,-0.08312380208833137,0.3284299303288975,-0.014710666006396256,0.11431506900308211,-0.18607907817319647,-0.08113072965833829,-0.17115735510529406,-0.07122320569265395,-0.06380230580507429,0.33285392716368767,-0.6598874290291166,-0.2047642169539672,-0.6166110167116015,0.4323532803376654,-0.48761663347495376,0.11265485926207897,-0.5337706678163918,blues
-0.6179641016704424,-0.46797599371276544,-0.4592964762808097,-0.5227827121115962,0.15025627208423664,0.07830714856299825,-0.13140737688936244,-0.5503914107218814,-0.28701483010144946,-0.34160560373968774,-0.045466353105486745,-0.2779538466794308,0.21584208273208577,-0.17981428126460308,0.47439166154655565,-0.40894358983003987,0.2035187549792177,-0.7632156046102805,0.4417243430607125,-0.3910013051824306,0.1191595160328812,-0.765924228075881,0.3322548687176579,-0.13196775749214917,-0.3388946554032777,-0.2516964395018271,0.4134354307344684,-0.3717609073916144,0.026311830034223882,-0.7590281271758539,0.07296388690018571,-0.850624897470373,0.024062493473293867,-0.38075403648764383,0.26892422389636816,-0.44241215868229156,blues
-0.7970408358020695,-0.6558815484335528,-0.7914161539318427,-0.6113801710429702,0.06102373612278145,-0.2926921163544365,-0.5731881204423765,-0.7811641236018897,-0.7349793320566926,-0.49295195404433223,0.3013059503718565,-0.46327550760106395,0.21258108952910493,-0.10505475906282413,0.4954873697148966,-0.40551521099975074,0.47801845228574386,-0.53697984022,0.13973473685800192,-0.7062542324632911,0.21271470866036674,-0.21768492296982456,-0.10821098598743839,0.3961279048573876,-0.20240803260379503,-0.39101877068418056,0.0322571600302749,-0.46388234241102055,0.0010240567241727727,-0.6002909533262754,-0.07084824790454466,-0.8003876502578116,0.2668153658218839,-0.4924459759763088,0.25670598031514874,-0.2412305824933627,blues
-0.7147219663588007,-0.8274098157805665,-0.5770820630494219,-0.7647671054718956,-0.19544380896573,-0.010935871428969568,-0.25490114813927733,-0.6219172077499389,-0.4245077806905013,-0.5034229011209654,0.19393663411108286,-0.6672698145786414,0.12344864528799189,-0.19711975181398633,0.2683743522204418,-0.7291683686008843,0.08890448190682729,-0.6554969033078777,0.1848125741871814,-0.5662397769326876,-0.11861153928565976,-0.29037370369901794,0.24776943511783472,-0.41661731434652727,-0.4142580077112683,-0.6522318213280835,0.1455075430180598,-0.2207908680566777,0.03428214695663703,-0.6674794462822595,0.2096863462403571,-0.6190186703548224,0.11427756405089778,-0.48482282787698805,0.36441145941253955,-0.4849800582046111,blues
-0.749043624021841,-0.597599133125934,-0.7309190791968574,-0.5149970236539922,0.19663264233173017,-0.10405207506992409,-0.49719233332958224,-0.6835039766739955,-0.676861199422413,-0.3458204570315957,0.22274287444234364,-0.19621391625874107,0.24994180198283156,0.11345746023410519,0.4576896494212426,-0.4555004497011357,0.32158745691992263,-0.3050447827274356,0.32371653091197017,-0.34984415109708267,0.3798201588407885,-0.2661060601426577,0.08421129421344072,0.0054421151694692416,-0.2968508913644369,-0.28587411221221726,0.2631150483157192,-0.19718870321763138,0.3369815336146418,-0.662963593096341,0.004155752263236515,-0.7923681739725478,0.25609728081447636,-0.5059514782025818,0.2707296200715066,-0.49513460503782913,blues
-0.956351083339557,-0.8900031602775417,-0.9174197019050992,-0.7598148371987967,-0.11342721906495878,-0.286842364126493,-0.6023265362204971,-0.6877013185256406,-0.8710097235391451,-0.5302392094085105,0.43277468931224927,-0.4516689481730445,0.3896720759809158,0.02307709730094465,0.2898733282348589,-0.49635575831564527,0.4259436007674447,-0.5787716866750615,0.3999624389638746,-0.3399253608628796,0.43261668309402057,-0.6578315157383023,0.19643199051532578,-0.2545892564765764,-0.03797658533345638,-0.37472765411992626,0.33420009996785327,-0.5612366839664661,0.32935512003264633,-0.8354107391664698,0.00803686123087774,-0.8028371797561796,0.27757621981763725,-0.7307781630511699,0.28339689735500195,-0.5989094067769752,blues
-0.8390632909291575,-0.9324642654251036,-0.8011935759930211,-0.8357551779808926,0.03404030254497936,-0.33417103464456344,-0.5753216915640131,-0.7348325669674891,-0.6607606546811187,-0.6145140090849566,0.41029348217087014,-0.6913376476309422,0.09405455609765406,-0.1526288156026827,0.7015731862980138,-0.5028655467564387,0.21319330840824985,-0.8314072583340824,0.17807723267274855,-0.4630613895467639,0.301000582465833,-0.6495853342928437,-0.08758352093971598,-0.23265770876942415,-0.034918616263545754,-0.4817133951836534,-0.49201775855701235,-0.3560724252772274,-0.053305989063419684,-0.620444287522301,-0.4579032538916109,-0.7564058269392455,-0.4812561926254981,-0.39072344606309484,0.08661453935440222,-0.7589508852348908,blues
-0.6249678441916238,-0.7077528310931026,-0.6348975170052462,-0.6846218531643671,0.34674126508947456,-0.27050033071089485,-0.6296015659090595,-0.8278607558241098,-0.5330222296589633,-0.5808713554545882,0.31094780174121395,-0.6129773584148537,-0.3405591546674973,0.06451363187257741,0.6859373951472755,-0.5279375478951067,0.204095419341417,-0.2709428132573669,0.05694050008067003,-0.07669746540032962,0.31555933605637954,-0.09128159186411056,0.10871546712944662,0.43802691470125565,0.08279188061272813,-0.1708467168102299,-0.3449136139986751,-0.3404171252452981,0.540195812199529,-0.702374089879571,-0.2256663278698429,-0.7253585057509107,0.17835416485027686,-0.539839759046309,-0.0770701842237546,-0.4460562012193834,blues
-0.7330777465209489,-0.670162681595396,-0.7288962026156027,-0.6555252664486158,0.05869901725410687,-0.20182202563105278,-0.5957827716935513,-0.8061972879658948,-0.6277539182330302,-0.5326090971762609,0.31042814740480495,-0.5865284628893552,-0.07364477721253734,0.5270711916892303,0.8915075896887071,-0.10618816691996602,0.4083183302907019,-0.5250410640155455,0.13056971694699293,-0.22913354627866678,0.22272462136211257,-0.3494172281586556,0.15362408229892707,-0.2886103571463654,0.20502563785620503,-0.7288414693657919,-0.10276975116275294,0.28983074172752943,-0.007394183379908215,-0.5358704990422086,-0.13511439360822083,-0.7827323247315937,0.053343507683967284,-0.43295328553276247,0.2525887657566584,-0.5956921864587139,blues
-0.8401254698897159,-0.7425318480533505,-0.7369731128227208,-0.6519146098097213,-0.123859564075679,-0.3827368222502272,-0.4344270010550486,-0.5227622341358585,-0.5834681242679457,-0.36725000762264726,0.12840443550211766,-0.2923132723466112,0.1812653593259239,0.33016914369976225,0.6578368076122675,-0.5775769333413349,0.3792933165190293,-0.6846503839108061,0.31939788042287387,-0.3694118615473354,0.49249327296825335,-0.5540480017443506,0.30501561629991336,-0.2279280305932494,0.43801654707125787,-0.500051916077565,-0.04858508870426759,-0.33198443357356866,0.2311683026803163,-0.7566154332757932,-0.4258859721607306,-0.8413323551491279,0.2751335103065446,-0.6623048794407808,0.1031244192189898,-0.7583316967764939,blues
-0.7398159443019907,-0.8736982905344558,-0.6712640067426705,-0.7126104425707598,0.31544163243471646,-0.41656090128886714,-0.5265260647592458,-0.7941728946183044,-0.5021969373020742,-0.6253020971527208,0.31888744912678146,-0.466907363534647,-0.061237576394252397,-0.37581025190058204,0.8918232541123755,-0.2799301973145043,-0.08316242741200067,-0.4112779060170956,0.06133300698284938,-0.5623248491587022,0.1270125695399021,-0.36448236414991886,0.021874321141719805,-0.4987894787489955,0.025229845863315947,-0.623134959437017,-0.6739254090273878,-0.19259631243241748,-0.12352925636655299,-0.5874945127083744,-0.12610746931574002,-0.8207081317837575,0.301755136283047,-0.5185943457888098,0.08419618860575659,-0.5601746267432822,blues
-0.5978822806973869,-0.7315575014302436,-0.680307137056981,-0.788408311316672,0.33123806372303344,-0.19206470649211638,-0.7219263677158927,-0.8000154625483984,-0.6344221961936278,-0.7972949943020882,0.40022079056685267,-0.6615140013621016,-0.3619064364028185,-0.08226098769853407,0.14420825281511385,-0.5417827403712174,0.3845261856914271,-0.6404291490751708,0.05570188719016461,-0.4584809170470955,0.29031045444413073,-0.02832274197897311,0.15098503878288624,-0.09334165208827438,-0.06670805646227945,-0.449703735043232,-0.4384876525136203,0.01975618710678151,0.22477292211919675,-0.7091698680413312,-0.19842298929003685,-0.6835544429434551,0.21306671161114749,-0.5697764417815268,-0.27512599956824846,-0.5718442471683515,blues
-0.6800683777705858,-0.2869691128736981,-0.3990076818019671,-0.09503984215004524,0.8535414642504882,0.46565964396320525,0.006967697638199377,-0.4380881233777043,-0.18630895941398473,0.2825995344952952,-0.07406649937595189,-0.20990577629963814,0.3830518695302942,-0.4735187872251271,-0.08237329768523993,-0.45128255009715923,0.08389827386476062,-0.5269976514870427,0.3621727239832405,-0.2217956558015457,-0.6277746285215133,0.982222773658493,0.3301512887421608,-0.22137878107535758,-0.4640495030766656,-0.2505036015196751,-0.1543672182815116,-0.045035546117615066,-0.8979239664555654,-0.4143434616061268,-0.46418290870737094,-0.641313535201509,0.0740104257844007,-0.4451341410677341,0.041876173441961456,-0.1670692326548091,blues
-0.8900644775822151,-0.9377422699038919,-0.7404496286562675,-0.5014860332899335,0.9687352538042551,0.20231173101115463,-0.38747122996527406,-0.19874858729557732,-0.6089017792403368,0.1265393855759378,0.23095179089959506,-0.5440297145502793,0.28726960930288953,-0.7552778288541497,0.04023467315445528,-0.526849353100413,-0.007502302379743031,-0.4445370727596827,0.16788378414714794,-0.3405864498171045,-0.5910206406677264,0.5636916272291446,0.46333239320908176,0.3409964991182681,-0.4638466766141104,1.0,-0.43042516966138866,-0.25025335465276477,-0.5600844822797413,-0.7811942582156386,-0.38715700447095436,-0.7622521899677892,-0.36181060207259985,-0.35749558708431595,-0.46213996035161725,-0.3011597604640601,blues
-0.7608271718655348,-0.6100457443766918,-0.4496481933561576,-0.3107941762742691,0.9419471876977652,0.31634885588883344,0.0018827383538220221,-0.4618596812351712,-0.18385483481138554,0.10576372774029008,-0.08438989349891368,-0.4399552143568288,0.3527399706689681,-0.6554428763732769,0.08679393724664675,-0.33970273765026626,0.014266902025502883,-0.3091783850957798,0.3898915968881561,-0.5142682313132714,-0.8056446131203929,0.6099900435661691,0.3337342268006912,0.4202813654184925,-0.6646144140323185,-0.24861643064516148,-0.5380555675622721,-0.09707768166511332,-1.0,-0.5918327255092782,-0.5952656960498125,-0.7738776883954572,-0.20264379089275764,-0.5156042042236634,-0.1216158277754573,-0.3697495958804289,blues
-0.867493174670351,-0.6589975803045243,-0.6886432161576926,-0.3661041220457639,0.8423528064691808,0.3407432271335751,-0.2929323734942242,-0.3891164376255971,-0.6302080428356294,0.0022230102971843024,0.11434598686464237,-0.4318320177730782,0.3854331778094958,-0.441634786578015,-0.20330336991551656,0.0497245587100974,-0.1373057330889719,0.10372387766577407,0.3746181171281434,-0.05307170792644533,0.027262398267870608,-0.14155794720625026,0.4386199273344422,0.3004224970922449,-0.28624920409602506,0.4858687488974327,-0.27427288285488016,0.004402884558650344,-0.3281151972611278,-0.6165583666231655,-0.150096058134695,-0.6801623219509422,-0.15752582250360642,-0.24260502014235863,-0.06366934682381707,-0.46425761447282377,blues
-0.8003933381463317,-0.611801860312903,-0.6193144854311834,-0.1745154514749654,0.9636996822948407,0.2366001709413832,-0.214434062008644,-0.25402929543108366,-0.48996349799517835,0.3312172853072972,0.04718567083265057,-0.33305505485477094,0.6054153663716454,-0.5611754449208816,0.11062471289150977,-0.45144640148851867,-0.010263586472376879,-0.3327526718277183,0.41217767707376096,-0.402933916934309,-0.2673102801519034,0.36392924168828267,0.3557737205384644,0.14349593876440903,-0.4620969008563657,-0.364406562091085,-0.44087184346142816,0.05261259818261643,-0.7271153709663298,-0.4057386910073587,-0.5902753217333798,-0.6738054228021895,-0.5891645078641764,-0.36050000066663457,-0.30233705269841643,-0.5210462279374705,blues
-0.8087579974607284,-0.8123241809002082,-0.50929608276837,-0.3746632293885723,0.8101190944448367,0.3123561147637359,-0.07281591293283962,-0.43216022729035475,-0.3009835090263445,0.14526361874647908,-0.023608974408026007,-0.35336118402101524,0.3055904201968681,-0.44440688292252317,-0.051510971051883125,-0.27957687172842993,-0.013500014360688269,-0.2105479609362444,0.5103285017984357,-0.3681363088436167,-0.32307333423616935,0.5402568330952271,0.4525390341425152,-0.18683807467817393,-0.5684138018064224,-0.27327745253960334,0.026251499416181212,0.46244506828194076,-0.4886025942816212,-0.5490020543657657,-0.5971472018979169,-0.7987418248980396,-0.47145757564513946,-0.26232156480748436,-0.23974650943926296,-0.45327206999496694,blues
-0.7631340917954974,-0.7825010462034203,-0.44483989558470316,-0.3142869401267566,0.9460757824146229,0.2547319867905202,-0.04024220707482673,-0.2969346132888171,-0.2403740680833658,0.30875092026806494,0.05758492156624695,-0.35101509918857476,0.3323493901971937,-0.5934191413765123,-0.12048168690340744,-0.5109989592411661,-0.22440478253945378,-0.44190741128853117,0.43813718705185734,-0.20684440439628649,-0.784176126574335,0.015351862981549669,0.43985239604658355,-0.08291499913350919,-0.6412059211385432,-0.28265313753856613,-0.308947119499188,0.16629117525582737,-0.6173953878533261,-0.5515535962454888,-0.2342642955100151,-0.6829458100996111,-0.5071506400447726,-0.2530205902380298,-0.3528175353460711,-0.5634091919373254,blues
-0.8656011683968565,-0.8153123392752465,-0.6816226701422109,-0.4148375578362087,0.9410334479248887,0.35586434647985077,-0.26868673031836865,-0.41454517773413646,-0.5961973463228413,-0.019638915295815185,0.06741105652388857,-0.33624186679377666,0.4011419757221114,-0.7308397702783787,0.045838161803203326,-0.3353345060413633,0.06799973349818574,-0.5074873273789944,0.387058916307636,-0.3989376173880115,-0.2785316620786581,0.36482851593275223,0.3190289360956317,-0.30107711832964656,-0.5533752183021573,-0.22821644222504056,-0.6344472897899738,-0.0953657128375971,-0.7658888822251191,-0.46426865266997364,-0.5522032031584475,-0.6597237506389453,-0.3493022518809583,-0.2896428352012135,-0.25160662332362055,-0.22111607742354944,blues
-0.7783697212610056,-0.7268962564334005,-0.7063981825348269,-0.36734567867457746,0.5751650056054611,-0.004787526274024678,-0.44553799595367205,-0.3356906085611021,-0.6119012648657358,0.11933433315298259,-0.0671738148308314,-0.33544075867260637,0.3665264248236589,0.02147343152110648,-0.05122832010097533,-0.5005470909339766,0.21376140813141414,-0.15983195271026074,0.24340111379426743,0.17195426320770468,0.16522011405795073,0.1887795017205327,0.2966657381483754,0.48146555668936686,0.13938769756421845,0.0218436342801982,-0.43565343973831183,-0.21173714660657073,-0.20876245669333338,-0.6120710645584503,-0.43011954976993794,-0.6726615130453212,0.029627824883462328,-0.40465777628892385,-0.3260375393799919,-0.061883601909649366,blues
